date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-05-15,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-15,USA-53037,Kittitas,Washington,3,4.57,9.54,0,0,0
2020-05-15,USA-53035,Kitsap,Washington,0,0.43,0.16,0,0,0
2020-05-15,USA-53033,King,Washington,53,60,2.66,7,5.14,0.23
2020-05-15,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-15,USA-53029,Island,Washington,0,0.29,0.34,0,0.14,0.17
2020-05-15,USA-53027,Grays Harbor,Washington,1,0.33,0.44,0,0,0
2020-05-15,USA-53025,Grant,Washington,-1,0.83,0.85,0,0,0
2020-05-15,USA-53021,Franklin,Washington,8,6.43,6.75,0,0.14,0.15
2020-05-15,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-15,USA-53017,Douglas,Washington,3,3.43,7.89,0,0.14,0.33
2020-05-15,USA-53015,Cowlitz,Washington,2,0.57,0.52,0,0,0
2020-05-15,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-15,USA-53011,Clark,Washington,2,3.71,0.76,1,0.29,0.06
2020-05-15,USA-53009,Clallam,Washington,2,0.29,0.37,0,0,0
2020-05-15,USA-53007,Chelan,Washington,8,4.86,6.29,0,0.14,0.19
2020-05-15,USA-53005,Benton,Washington,8,12.14,5.94,1,0.86,0.42
2020-05-15,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-15,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-16,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-16,USA-53077,Yakima,Washington,41,84.71,33.77,0,2.57,1.02
2020-05-16,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-05-16,USA-53073,Whatcom,Washington,3,2.43,1.06,0,0.29,0.12
2020-05-16,USA-53071,Walla Walla,Washington,1,1.5,2.47,0,0,0
2020-05-16,USA-53069,Wahkiakum,Washington,0,0.14,3.18,0,0,0
2020-05-16,USA-53067,Thurston,Washington,1,1,0.34,0,0,0
2020-05-16,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-16,USA-53063,Spokane,Washington,0,2,0.38,0,0.29,0.05
2020-05-16,USA-53061,Snohomish,Washington,6,22,2.68,0,1.57,0.19
2020-05-16,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-16,USA-53057,Skagit,Washington,2,4,3.1,0,0,0
2020-05-16,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-16,USA-53053,Pierce,Washington,30,23.29,2.57,2,1.14,0.13
2020-05-16,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-16,USA-53049,Pacific,Washington,0,0,0,0,0.14,0.64
2020-05-16,USA-53047,Okanogan,Washington,4,1.71,4.06,0,0,0
2020-05-16,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-16,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-16,USA-53041,Lewis,Washington,2,0.57,0.71,0,0,0
2020-05-16,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-16,USA-53037,Kittitas,Washington,4,4.86,10.13,0,0,0
2020-05-16,USA-53035,Kitsap,Washington,2,0.57,0.21,0,0,0
2020-05-16,USA-53033,King,Washington,80,62.86,2.79,5,5.14,0.23
2020-05-16,USA-53031,Jefferson,Washington,1,0.14,0.44,0,0,0
2020-05-16,USA-53029,Island,Washington,0,0.29,0.34,0,0.14,0.17
2020-05-16,USA-53027,Grays Harbor,Washington,1,0.33,0.44,0,0,0
2020-05-16,USA-53025,Grant,Washington,0,0.83,0.85,0,0,0
2020-05-16,USA-53021,Franklin,Washington,12,7.29,7.65,0,0.14,0.15
2020-05-16,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-16,USA-53017,Douglas,Washington,1,2.86,6.58,0,0.14,0.33
2020-05-16,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-05-16,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-16,USA-53011,Clark,Washington,0,3.71,0.76,0,0.29,0.06
2020-05-16,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-16,USA-53007,Chelan,Washington,1,4.57,5.92,0,0.14,0.19
2020-05-16,USA-53005,Benton,Washington,13,11.14,5.45,0,0.86,0.42
2020-05-16,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-16,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-17,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-17,USA-53077,Yakima,Washington,94,94.57,37.7,0,2.43,0.97
2020-05-17,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-05-17,USA-53073,Whatcom,Washington,0,2,0.87,0,0.14,0.06
2020-05-17,USA-53071,Walla Walla,Washington,1,1.67,2.74,0,0,0
2020-05-17,USA-53069,Wahkiakum,Washington,0,0.14,3.18,0,0,0
2020-05-17,USA-53067,Thurston,Washington,0,0.57,0.2,0,0,0
2020-05-17,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-17,USA-53063,Spokane,Washington,4,2.57,0.49,0,0.29,0.05
2020-05-17,USA-53061,Snohomish,Washington,11,21.43,2.61,0,1.29,0.16
2020-05-17,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-17,USA-53057,Skagit,Washington,0,3.43,2.65,0,0,0
2020-05-17,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-17,USA-53053,Pierce,Washington,14,21.57,2.38,0,1.14,0.13
2020-05-17,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-17,USA-53049,Pacific,Washington,0,0,0,0,0.14,0.64
2020-05-17,USA-53047,Okanogan,Washington,1,1.86,4.4,0,0,0
2020-05-17,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-17,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-17,USA-53041,Lewis,Washington,0,0.57,0.71,0,0,0
2020-05-17,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-17,USA-53037,Kittitas,Washington,0,4.71,9.83,0,0,0
2020-05-17,USA-53035,Kitsap,Washington,0,0.57,0.21,0,0,0
2020-05-17,USA-53033,King,Washington,40,62,2.75,1,3.86,0.17
2020-05-17,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-17,USA-53029,Island,Washington,0,0.29,0.34,0,0.14,0.17
2020-05-17,USA-53027,Grays Harbor,Washington,0,0.29,0.38,0,0,0
2020-05-17,USA-53025,Grant,Washington,0,0.83,0.85,0,0,0
2020-05-17,USA-53021,Franklin,Washington,8,8,8.4,0,0.14,0.15
2020-05-17,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-17,USA-53017,Douglas,Washington,0,1.43,3.29,0,0.14,0.33
2020-05-17,USA-53015,Cowlitz,Washington,0,0.29,0.26,0,0,0
2020-05-17,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-17,USA-53011,Clark,Washington,0,3.71,0.76,0,0.29,0.06
2020-05-17,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-17,USA-53007,Chelan,Washington,3,4.14,5.37,0,0.14,0.19
2020-05-17,USA-53005,Benton,Washington,2,10,4.89,0,0.86,0.42
2020-05-17,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-17,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-18,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-18,USA-53077,Yakima,Washington,74,78.71,31.38,1,2,0.8
2020-05-18,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-05-18,USA-53073,Whatcom,Washington,11,2.86,1.25,0,0.14,0.06
2020-05-18,USA-53071,Walla Walla,Washington,-1,1,1.65,0,0,0
2020-05-18,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-18,USA-53067,Thurston,Washington,0,0.57,0.2,0,0,0
2020-05-18,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-18,USA-53063,Spokane,Washington,8,3.14,0.6,0,0.14,0.03
2020-05-18,USA-53061,Snohomish,Washington,43,22.14,2.69,0,1,0.12
2020-05-18,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-18,USA-53057,Skagit,Washington,1,3.43,2.65,0,0,0
2020-05-18,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-18,USA-53053,Pierce,Washington,9,19.43,2.15,0,0.86,0.09
2020-05-18,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-18,USA-53049,Pacific,Washington,0,0,0,0,0.14,0.64
2020-05-18,USA-53047,Okanogan,Washington,0,1.86,4.4,0,0,0
2020-05-18,USA-53045,Mason,Washington,3,0.71,1.07,0,0,0
2020-05-18,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-18,USA-53041,Lewis,Washington,1,0.71,0.89,0,0,0
2020-05-18,USA-53039,Klickitat,Washington,2,0.57,2.55,0,0,0
2020-05-18,USA-53037,Kittitas,Washington,6,2.43,5.07,0,0,0
2020-05-18,USA-53035,Kitsap,Washington,1,0.57,0.21,0,0,0
2020-05-18,USA-53033,King,Washington,49,59.14,2.63,1,3.29,0.15
2020-05-18,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-18,USA-53029,Island,Washington,0,0.29,0.34,0,0.14,0.17
2020-05-18,USA-53027,Grays Harbor,Washington,0,0.29,0.38,0,0,0
2020-05-18,USA-53025,Grant,Washington,3,1.33,1.36,1,0.14,0.15
2020-05-18,USA-53021,Franklin,Washington,5,7.43,7.8,0,0.14,0.15
2020-05-18,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-18,USA-53017,Douglas,Washington,4,2,4.61,0,0.14,0.33
2020-05-18,USA-53015,Cowlitz,Washington,0,0.29,0.26,0,0,0
2020-05-18,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-18,USA-53011,Clark,Washington,5,2.86,0.59,0,0.14,0.03
2020-05-18,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-18,USA-53007,Chelan,Washington,2,4.29,5.55,0,0.14,0.19
2020-05-18,USA-53005,Benton,Washington,16,10.29,5.03,1,0.57,0.28
2020-05-18,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-18,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-19,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-19,USA-53077,Yakima,Washington,81,81.86,32.63,4,2,0.8
2020-05-19,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-05-19,USA-53073,Whatcom,Washington,1,2.71,1.18,1,0.29,0.12
2020-05-19,USA-53071,Walla Walla,Washington,-1,0.75,1.23,0,0,0
2020-05-19,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-19,USA-53067,Thurston,Washington,0,0.43,0.15,0,0,0
2020-05-19,USA-53065,Stevens,Washington,1,0.14,0.31,0,0,0
2020-05-19,USA-53063,Spokane,Washington,4,3.71,0.71,1,0.29,0.05
2020-05-19,USA-53061,Snohomish,Washington,28,22.14,2.69,6,1.71,0.21
2020-05-19,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-19,USA-53057,Skagit,Washington,0,2.86,2.21,1,0.14,0.11
2020-05-19,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-19,USA-53053,Pierce,Washington,26,20.29,2.24,2,1,0.11
2020-05-19,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-19,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-19,USA-53047,Okanogan,Washington,2,1.57,3.72,0,0,0
2020-05-19,USA-53045,Mason,Washington,0,0.57,0.86,0,0,0
2020-05-19,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-19,USA-53041,Lewis,Washington,0,0.43,0.53,0,0,0
2020-05-19,USA-53039,Klickitat,Washington,1,0.57,2.55,0,0,0
2020-05-19,USA-53037,Kittitas,Washington,4,3,6.26,0,0,0
2020-05-19,USA-53035,Kitsap,Washington,1,0.71,0.26,0,0,0
2020-05-19,USA-53033,King,Washington,53,57.57,2.56,6,3.29,0.15
2020-05-19,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-19,USA-53029,Island,Washington,0,0,0,0,0.14,0.17
2020-05-19,USA-53027,Grays Harbor,Washington,0,0.29,0.38,0,0,0
2020-05-19,USA-53025,Grant,Washington,0,1,1.02,0,0.14,0.15
2020-05-19,USA-53021,Franklin,Washington,10,8.14,8.55,1,0.29,0.3
2020-05-19,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-19,USA-53017,Douglas,Washington,0,2,4.61,0,0.14,0.33
2020-05-19,USA-53015,Cowlitz,Washington,1,0.43,0.39,0,0,0
2020-05-19,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-19,USA-53011,Clark,Washington,6,2.71,0.56,0,0.14,0.03
2020-05-19,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-19,USA-53007,Chelan,Washington,4,4.71,6.11,0,0,0
2020-05-19,USA-53005,Benton,Washington,10,11.14,5.45,0,0.43,0.21
2020-05-19,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-19,USA-53001,Adams,Washington,0,0,0,0,0,0
2020-05-20,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-20,USA-53077,Yakima,Washington,39,87.43,34.85,0,2,0.8
2020-05-20,USA-53075,Whitman,Washington,1,0.43,0.86,0,0,0
2020-05-20,USA-53073,Whatcom,Washington,0,2.14,0.93,0,0.14,0.06
2020-05-20,USA-53071,Walla Walla,Washington,0,0.5,0.82,0,0,0
2020-05-20,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-20,USA-53067,Thurston,Washington,0,0.43,0.15,0,0,0
2020-05-20,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-05-20,USA-53063,Spokane,Washington,7,4.71,0.9,0,0.29,0.05
2020-05-20,USA-53061,Snohomish,Washington,9,21.86,2.66,0,1.71,0.21
2020-05-20,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-20,USA-53057,Skagit,Washington,0,2.14,1.66,0,0.14,0.11
2020-05-20,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-20,USA-53053,Pierce,Washington,13,20.14,2.23,1,1.14,0.13
2020-05-20,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-20,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-20,USA-53047,Okanogan,Washington,2,1.86,4.4,0,0,0
2020-05-20,USA-53045,Mason,Washington,0,0.43,0.64,0,0,0
2020-05-20,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-20,USA-53041,Lewis,Washington,0,0.43,0.53,0,0,0
2020-05-20,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-20,USA-53037,Kittitas,Washington,0,2.43,5.07,0,0,0
2020-05-20,USA-53035,Kitsap,Washington,0,0.57,0.21,0,0,0
2020-05-20,USA-53033,King,Washington,35,56.57,2.51,0,2.86,0.13
2020-05-20,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-20,USA-53029,Island,Washington,0,0,0,0,0.14,0.17
2020-05-20,USA-53027,Grays Harbor,Washington,0,0.29,0.38,0,0,0
2020-05-20,USA-53025,Grant,Washington,0,1,1.02,0,0.14,0.15
2020-05-20,USA-53021,Franklin,Washington,6,8.86,9.3,0,0.29,0.3
2020-05-20,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-20,USA-53017,Douglas,Washington,0,1.57,3.62,0,0,0
2020-05-20,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-05-20,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-20,USA-53011,Clark,Washington,3,2.86,0.59,0,0.14,0.03
2020-05-20,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-20,USA-53007,Chelan,Washington,0,3.14,4.07,0,0,0
2020-05-20,USA-53005,Benton,Washington,7,10.86,5.31,2,0.71,0.35
2020-05-20,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-20,USA-53001,Adams,Washington,0,0,0,0,0,0
2020-05-21,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-21,USA-53077,Yakima,Washington,47,71.14,28.36,2,1.43,0.57
2020-05-21,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-05-21,USA-53073,Whatcom,Washington,0,2.14,0.93,0,0.14,0.06
2020-05-21,USA-53071,Walla Walla,Washington,0,0.4,0.66,0,0,0
2020-05-21,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-21,USA-53067,Thurston,Washington,0,0.29,0.1,0,0,0
2020-05-21,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-05-21,USA-53063,Spokane,Washington,13,5.43,1.04,0,0.14,0.03
2020-05-21,USA-53061,Snohomish,Washington,36,21.43,2.61,1,1.57,0.19
2020-05-21,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-21,USA-53057,Skagit,Washington,0,2.14,1.66,0,0.14,0.11
2020-05-21,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-21,USA-53053,Pierce,Washington,4,17.14,1.89,1,1,0.11
2020-05-21,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-21,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-21,USA-53047,Okanogan,Washington,0,1.57,3.72,0,0,0
2020-05-21,USA-53045,Mason,Washington,0,0.43,0.64,0,0,0
2020-05-21,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-21,USA-53041,Lewis,Washington,0,0.43,0.53,0,0,0
2020-05-21,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-21,USA-53037,Kittitas,Washington,0,2.43,5.07,0,0,0
2020-05-21,USA-53035,Kitsap,Washington,0,0.57,0.21,0,0,0
2020-05-21,USA-53033,King,Washington,28,48.29,2.14,5,3.57,0.16
2020-05-21,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-21,USA-53029,Island,Washington,0,0,0,0,0,0
2020-05-21,USA-53027,Grays Harbor,Washington,0,0.29,0.38,0,0,0
2020-05-21,USA-53025,Grant,Washington,0,0.5,0.51,0,0.14,0.15
2020-05-21,USA-53021,Franklin,Washington,12,8.71,9.15,0,0.14,0.15
2020-05-21,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-21,USA-53017,Douglas,Washington,7,2.14,4.93,0,0,0
2020-05-21,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-05-21,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-21,USA-53011,Clark,Washington,4,2.86,0.59,0,0.14,0.03
2020-05-21,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-05-21,USA-53007,Chelan,Washington,16,4.86,6.29,0,0,0
2020-05-21,USA-53005,Benton,Washington,3,8.43,4.12,0,0.57,0.28
2020-05-21,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-21,USA-53001,Adams,Washington,0,0,0,0,0,0
2020-05-22,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-22,USA-53077,Yakima,Washington,91,66.71,26.59,0,1,0.4
2020-05-22,USA-53075,Whitman,Washington,0,0.14,0.29,0,0,0
2020-05-22,USA-53073,Whatcom,Washington,4,2.71,1.18,0,0.14,0.06
2020-05-22,USA-53071,Walla Walla,Washington,0,0.4,0.66,0,0,0
2020-05-22,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-22,USA-53067,Thurston,Washington,0,0.14,0.05,0,0,0
2020-05-22,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-05-22,USA-53063,Spokane,Washington,18,7.71,1.48,0,0.14,0.03
2020-05-22,USA-53061,Snohomish,Washington,14,21,2.55,2,1.29,0.16
2020-05-22,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-22,USA-53057,Skagit,Washington,0,0.43,0.33,0,0.14,0.11
2020-05-22,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-22,USA-53053,Pierce,Washington,12,15.43,1.7,1,1,0.11
2020-05-22,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-22,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-22,USA-53047,Okanogan,Washington,0,1.29,3.04,0,0,0
2020-05-22,USA-53045,Mason,Washington,1,0.57,0.86,0,0,0
2020-05-22,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-22,USA-53041,Lewis,Washington,0,0.43,0.53,0,0,0
2020-05-22,USA-53039,Klickitat,Washington,-1,0.5,2.23,0,0,0
2020-05-22,USA-53037,Kittitas,Washington,5,2.71,5.66,0,0,0
2020-05-22,USA-53035,Kitsap,Washington,-1,0.67,0.25,0,0,0
2020-05-22,USA-53033,King,Washington,52,48.14,2.14,3,3,0.13
2020-05-22,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-22,USA-53029,Island,Washington,0,0,0,0,0,0
2020-05-22,USA-53027,Grays Harbor,Washington,1,0.29,0.38,0,0,0
2020-05-22,USA-53025,Grant,Washington,5,1.14,1.17,0,0.14,0.15
2020-05-22,USA-53021,Franklin,Washington,7,8.57,9,0,0.14,0.15
2020-05-22,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-22,USA-53017,Douglas,Washington,3,2.14,4.93,0,0,0
2020-05-22,USA-53015,Cowlitz,Washington,2,0.43,0.39,0,0,0
2020-05-22,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-22,USA-53011,Clark,Washington,8,3.71,0.76,0,0,0
2020-05-22,USA-53009,Clallam,Washington,4,0.57,0.74,0,0,0
2020-05-22,USA-53007,Chelan,Washington,6,4.57,5.92,0,0,0
2020-05-22,USA-53005,Benton,Washington,15,9.43,4.61,1,0.57,0.28
2020-05-22,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-22,USA-53001,Adams,Washington,0,0,0,0,0,0
2020-05-23,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-23,USA-53077,Yakima,Washington,83,72.71,28.98,0,1,0.4
2020-05-23,USA-53075,Whitman,Washington,0,0.14,0.29,0,0,0
2020-05-23,USA-53073,Whatcom,Washington,5,3,1.31,0,0.14,0.06
2020-05-23,USA-53071,Walla Walla,Washington,0,0.2,0.33,0,0,0
2020-05-23,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-23,USA-53067,Thurston,Washington,0,0,0,0,0,0
2020-05-23,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-05-23,USA-53063,Spokane,Washington,13,9.57,1.83,0,0.14,0.03
2020-05-23,USA-53061,Snohomish,Washington,0,20.14,2.45,0,1.29,0.16
2020-05-23,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-23,USA-53057,Skagit,Washington,0,0.14,0.11,0,0.14,0.11
2020-05-23,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-23,USA-53053,Pierce,Washington,12,12.86,1.42,0,0.71,0.08
2020-05-23,USA-53051,Pend Oreille,Washington,2,0.29,2.08,0,0,0
2020-05-23,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-23,USA-53047,Okanogan,Washington,0,0.71,1.69,0,0,0
2020-05-23,USA-53045,Mason,Washington,0,0.57,0.86,0,0,0
2020-05-23,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-23,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-23,USA-53039,Klickitat,Washington,0,0.5,2.23,0,0,0
2020-05-23,USA-53037,Kittitas,Washington,7,3.14,6.56,0,0,0
2020-05-23,USA-53035,Kitsap,Washington,1,0.5,0.18,0,0,0
2020-05-23,USA-53033,King,Washington,67,46.29,2.05,0,2.29,0.1
2020-05-23,USA-53031,Jefferson,Washington,0,0,0,0,0,0
2020-05-23,USA-53029,Island,Washington,0,0,0,0,0,0
2020-05-23,USA-53027,Grays Harbor,Washington,0,0.14,0.19,0,0,0
2020-05-23,USA-53025,Grant,Washington,0,1.14,1.17,0,0.14,0.15
2020-05-23,USA-53021,Franklin,Washington,0,6.86,7.2,1,0.29,0.3
2020-05-23,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-23,USA-53017,Douglas,Washington,6,2.86,6.58,0,0,0
2020-05-23,USA-53015,Cowlitz,Washington,1,0.57,0.52,0,0,0
2020-05-23,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-23,USA-53011,Clark,Washington,0,3.71,0.76,0,0,0
2020-05-23,USA-53009,Clallam,Washington,0,0.57,0.74,0,0,0
2020-05-23,USA-53007,Chelan,Washington,13,6.29,8.14,0,0,0
2020-05-23,USA-53005,Benton,Washington,0,7.57,3.7,0,0.57,0.28
2020-05-23,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-23,USA-53001,Adams,Washington,4,0.57,2.86,0,0,0
2020-05-24,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-24,USA-53077,Yakima,Washington,107,74.57,29.72,1,1.14,0.46
2020-05-24,USA-53075,Whitman,Washington,0,0.14,0.29,0,0,0
2020-05-24,USA-53073,Whatcom,Washington,0,3,1.31,0,0.14,0.06
2020-05-24,USA-53071,Walla Walla,Washington,1,0.2,0.33,0,0,0
2020-05-24,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-24,USA-53067,Thurston,Washington,4,0.57,0.2,0,0,0
2020-05-24,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-05-24,USA-53063,Spokane,Washington,14,11,2.1,0,0.14,0.03
2020-05-24,USA-53061,Snohomish,Washington,28,22.57,2.75,0,1.29,0.16
2020-05-24,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-24,USA-53057,Skagit,Washington,0,0.14,0.11,0,0.14,0.11
2020-05-24,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-24,USA-53053,Pierce,Washington,20,13.71,1.52,1,0.86,0.09
2020-05-24,USA-53051,Pend Oreille,Washington,-1,0.33,2.43,0,0,0
2020-05-24,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-24,USA-53047,Okanogan,Washington,0,0.57,1.35,0,0,0
2020-05-24,USA-53045,Mason,Washington,0,0.57,0.86,0,0,0
2020-05-24,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-24,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-24,USA-53039,Klickitat,Washington,0,0.5,2.23,0,0,0
2020-05-24,USA-53037,Kittitas,Washington,0,3.14,6.56,0,0,0
2020-05-24,USA-53035,Kitsap,Washington,0,0.5,0.18,0,0,0
2020-05-24,USA-53033,King,Washington,55,48.43,2.15,5,2.86,0.13
2020-05-24,USA-53031,Jefferson,Washington,0,0,0,0,0,0
2020-05-24,USA-53029,Island,Washington,0,0,0,0,0,0
2020-05-24,USA-53027,Grays Harbor,Washington,0,0.14,0.19,0,0,0
2020-05-24,USA-53025,Grant,Washington,0,1.14,1.17,0,0.14,0.15
2020-05-24,USA-53021,Franklin,Washington,0,5.71,6,0,0.29,0.3
2020-05-24,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-24,USA-53017,Douglas,Washington,10,4.29,9.87,0,0,0
2020-05-24,USA-53015,Cowlitz,Washington,0,0.57,0.52,0,0,0
2020-05-24,USA-53013,Columbia,Washington,0,0,0,0,0,0
